loop_id	loop_strength	region
chr1_239951814_239987814	59.803618082043435	region8
chr1_239951814_240148814	36.852110311289366	region8
chr1_239952814_239975814	78.23335872735485	region8
chr3_118783000_118809000	109.05373951175281	region12
chr3_118819000_118840000	47.957731126313774	region12
chr3_118881000_119821000	74.18409514397132	region12
chr3_118883000_119679000	109.15373038405167	region12
chr3_118884000_119098000	1136.5249928512155	region12
chr3_118884000_119241000	534.3313913079535	region12
chr3_118884000_119353000	82.14886889819319	region12
chr3_118884000_119034000	317.7242033590774	region12
chr3_119099000_119681000	0.0	region12
chr3_119145000_119680000	0.0	region12
chr3_119145000_119241000	226.16281179422862	region12
chr3_119218000_119250000	32.53783157591414	region12
chr3_119241000_119322000	79.51729800040667	region12
chr3_119241000_119464000	129.5594908989573	region12
chr3_119241000_119498000	107.84148428828404	region12
chr3_119241000_119294000	79.41409010277432	region12
chr3_119241000_119680000	0.0	region12
chr3_119249000_119293000	48.2439289246513	region12
chr3_119250000_119405000	53.20667647965144	region12
chr3_119250000_119677000	15.487949327030162	region12
chr3_119251000_119430000	78.4093508229579	region12
chr3_119269000_119404000	90.56046196795492	region12
chr3_119271000_119293000	56.497680162549905	region12
chr3_119271000_119596000	58.2315987469722	region12
chr3_119272000_119462000	109.5025667579015	region12
chr3_119274000_119353000	145.71725626558964	region12
chr3_119275000_119680000	0.0	region12
chr3_119275000_119559000	61.01324639552668	region12
chr3_119294000_119463000	143.81153984310785	region12
chr3_119294000_119498000	132.12840863397577	region12
chr3_119294000_119679000	44.594748640455535	region12
chr3_119295000_119322000	149.4979157487522	region12
chr3_119323000_119463000	138.24169294090544	region12
chr3_119323000_119677000	29.699946070414754	region12
chr3_119378000_119565000	29.441728246337398	region12
chr3_119420000_119681000	0.0	region12
chr3_119432000_119678000	7.532266206003257	region12
chr3_119450000_119462000	29.830617237391195	region12
chr3_119463000_119677000	29.664844328293306	region12
chr3_119463000_120094000	129.94217293403113	region12
chr3_119464000_119498000	88.4965024172234	region12
chr3_119465000_120348000	100.54480764776218	region12
chr3_119468000_119677000	30.191233581246017	region12
chr3_119469000_119498000	101.90049946196199	region12
chr3_119498000_119677000	29.4472877565602	region12
chr3_119498000_119701000	90.71336288400308	region12
chr3_119498000_120094000	116.91563529701529	region12
chr3_119499000_119579000	54.889256481859974	region12
chr3_119499000_120349000	103.04739798225008	region12
chr3_119565000_119598000	149.11529608330304	region12
chr3_119579000_119677000	19.501659922288773	region12
chr3_119601000_119679000	44.71535594399096	region12
chr3_119677000_119702000	5.742376496916056	region12
chr3_119678000_120094000	17.14343756292792	region12
chr3_119701000_120094000	206.18358694654202	region12
chr3_119800000_119985000	30.428340434070012	region12
chr3_119820000_120183000	299.1293883406878	region12
chr3_119821000_120198000	267.78896118683684	region12
chr3_119821000_120559000	167.99874737687642	region12
chr3_119821000_120146000	208.52595002979393	region12
chr3_119846000_120282000	68.37209013397514	region12
chr3_119892000_120182000	351.8973792618282	region12
chr3_119892000_120417000	179.85189801177498	region12
chr3_119892000_120197000	275.41971267449645	region12
chr3_119892000_120559000	171.62373278013018	region12
chr3_119893000_120146000	350.88203319110335	region12
chr3_119893000_120094000	268.6382773335299	region12
chr3_119901000_120497000	44.379955388769204	region12
chr3_119901000_120350000	64.21550618347062	region12
chr3_119938000_119985000	0.0	region12
chr3_119983000_120095000	99.93848574570306	region12
chr3_119983000_120182000	35.81722088792236	region12
chr3_119984000_120172000	28.146781837390016	region12
chr3_119984000_120162000	42.334998043227614	region12
chr3_119985000_120042000	104.33481031423624	region12
chr3_119995000_120094000	70.30314800692571	region12
chr3_120006000_120168000	43.261472721134865	region12
chr3_120007000_120044000	84.00030836918896	region12
chr3_120007000_120039000	80.92019063354135	region12
chr3_120040000_120417000	20.196110035762626	region12
chr3_120040000_120182000	25.228181288362517	region12
chr3_120082000_120093000	47.57564643925177	region12
chr3_120094000_120623000	12.982541080651268	region12
chr3_120094000_120306000	13.352075323701174	region12
chr3_120094000_120559000	52.52780657911201	region12
chr3_120095000_120596000	95.34277915485151	region12
chr3_120095000_120160000	27.749308297198066	region12
chr3_120095000_120146000	58.68330899063593	region12
chr3_120095000_120417000	54.728088882640165	region12
chr3_120095000_120349000	186.4855261216207	region12
chr3_120154000_120391000	31.204404440222806	region12
chr3_120185000_120292000	29.969069351599188	region12
chr3_120228000_120292000	39.99402500213817	region12
chr3_120244000_120559000	558.9868480416893	region12
chr3_120244000_120417000	505.4580445564081	region12
chr3_120244000_120443000	90.4016853299525	region12
chr3_120245000_120795000	163.10071113848477	region12
chr3_120245000_120294000	49.46554357004688	region12
chr3_120245000_120350000	94.865088584041	region12
chr3_120245000_120506000	158.8936409346398	region12
chr3_120255000_120507000	104.23339350856595	region12
chr3_120291000_120420000	62.15932570875509	region12
chr3_120292000_120468000	50.45293944699213	region12
chr3_120292000_120451000	55.53267842265668	region12
chr3_120292000_120593000	50.714107069509225	region12
chr3_120293000_120304000	50.086523928027134	region12
chr3_120306000_120418000	50.24117846120266	region12
chr3_120306000_120559000	50.27287823787035	region12
chr3_120306000_120349000	43.63393916977564	region12
chr3_120307000_120318000	46.408093823504075	region12
chr3_120317000_120399000	56.46585453176699	region12
chr3_120349000_120417000	64.85815426120092	region12
chr3_120349000_120559000	93.45268708327355	region12
chr3_120349000_120596000	106.95499417992266	region12
chr3_120349000_120741000	90.73502700273637	region12
chr3_120351000_120371000	42.139842348110186	region12
chr3_120418000_120559000	278.4169162346608	region12
chr3_120418000_120622000	26.72367278185569	region12
chr3_120418000_120596000	61.811064439939	region12
chr3_120418000_120795000	158.0535786088235	region12
chr3_120419000_120506000	88.27854210917398	region12
chr3_120420000_120434000	31.71781178779016	region12
chr3_120449000_120620000	22.297707059957833	region12
chr3_120469000_120559000	33.12835167030155	region12
chr3_120540000_120557000	41.57867948359453	region12
chr3_120558000_121214000	122.15573866923813	region12
chr3_120560000_120622000	31.204475204785272	region12
chr3_120560000_120596000	58.6880878312635	region12
chr3_120560000_120742000	113.88015914340882	region12
chr3_120561000_120795000	1371.7072082238653	region12
chr3_120561000_121152000	170.29893250270837	region12
chr3_120561000_121493000	106.83241145155155	region12
chr3_120567000_120621000	43.12766820572736	region12
chr3_120596000_120795000	274.3212719933042	region12
chr3_120597000_120621000	47.18740660441895	region12
chr3_120597000_121444000	180.01171189437616	region12
chr3_120622000_120795000	217.49553307801747	region12
chr3_120622000_120742000	74.68939263578218	region12
chr3_120623000_121154000	64.05216759832265	region12
chr3_120632000_121265000	63.34314829876339	region12
chr3_120690000_120735000	81.81675561248777	region12
chr3_120759000_120791000	48.80023598867053	region12
chr3_120765000_120900000	0.0	region12
chr3_120820000_121060000	38.40179302450443	region12
chr3_120823000_120899000	0.0	region12
chr3_120897000_120917000	0.0	region12
chr3_120941000_120962000	0.0	region12
chr3_121104000_121148000	37.34287901778773	region12
chr3_121104000_121152000	39.984896816840305	region12
chr3_121124000_121171000	41.97004726601306	region12
chr3_121325000_121352000	60.54695582413588	region12
chr3_121332000_121389000	69.18121255765229	region12
chr3_121371000_121390000	77.7080612081866	region12
chr3_121388000_121406000	61.399400958935914	region12
chr4_181569000_182925000	284.897612742383	region11
chr4_181570000_182805000	677.3146765638406	region11
chr4_181571000_182088000	115.5266917915947	region11
chr4_182478000_182806000	577.1635868852763	region11
chr4_182478000_182925000	384.0928364318674	region11
chr4_182810000_182925000	119.53496258378497	region11
chr4_182810000_183262000	129.24264006112216	region11
chr4_182865000_183262000	33.04936885464375	region11
chr4_182866000_182916000	26.405855515393185	region11
chr4_182916000_182982000	25.056423959352475	region11
chr4_182917000_183098000	30.221675150650228	region11
chr4_182917000_183438000	55.10525860588941	region11
chr4_182918000_183262000	182.829436955473	region11
chr4_182918000_182924000	20.25242841426822	region11
chr4_182918000_182937000	19.01326479215229	region11
chr4_182926000_183262000	252.3332551662544	region11
chr4_182926000_183072000	39.202926552784085	region11
chr4_182938000_183262000	837.8346105711306	region11
chr4_182938000_183334000	26.70580724226982	region11
chr4_182938000_183399000	53.077501542038746	region11
chr4_182938000_183073000	131.51203189517523	region11
chr4_182939000_183407000	89.22805168533725	region11
chr4_183000000_183098000	33.48922341626707	region11
chr4_183073000_183249000	167.44721108565352	region11
chr4_183073000_183257000	269.74166386358286	region11
chr4_183073000_183261000	332.90110739824945	region11
chr4_183074000_183406000	91.60891023637151	region11
chr4_183075000_183096000	21.62516620901048	region11
chr4_183098000_183242000	42.17078407436766	region11
chr4_183098000_183334000	21.188052407916487	region11
chr4_183099000_183120000	23.967580419919578	region11
chr4_183099000_183444000	21.028316872133683	region11
chr4_183099000_183183000	35.85096558444391	region11
chr4_183099000_183507000	12.833834907545878	region11
chr4_183100000_183106000	28.142163640556547	region11
chr4_183182000_183241000	25.359538475559066	region11
chr4_183184000_183334000	20.075536101451974	region11
chr4_183262000_183407000	56.330627281180696	region11
chr4_183262000_183399000	35.94689616294969	region11
chr4_183334000_183438000	16.609446799096663	region11
chr4_183335000_183504000	15.013592604270109	region11
chr4_183396000_183504000	16.679749989845003	region11
chr4_183401000_183505000	22.38219139748846	region11
chr4_183407000_183505000	36.750682190775684	region11
chr4_183408000_183437000	32.45093130565089	region11
chr4_183439000_183505000	34.45068780457717	region11
chr4_183443000_183504000	65.26436055878455	region11
chr4_183444000_183659000	177.4354758016443	region11
chr4_183445000_183471000	32.39672636681692	region11
chr4_183446000_183466000	32.12500412879805	region11
chr4_183464000_183601000	0.0	region11
chr4_183471000_183505000	48.25434842786909	region11
chr4_183471000_183659000	121.30082196924175	region11
chr4_183471000_183798000	32.87341270789429	region11
chr4_183471000_183839000	55.22680340306565	region11
chr4_183472000_183602000	0.0	region11
chr4_183504000_183798000	36.8251556413624	region11
chr4_183505000_183659000	304.432978011458	region11
chr4_183505000_183603000	0.0	region11
chr4_183659000_183797000	26.078332264385857	region11
chr4_183798000_183987000	25.846136126237866	region11
chr4_183798000_183839000	20.11085210035351	region11
chr4_183842000_183988000	33.888035532228464	region11
chr6_29701000_30170000	177.97327843205227	region6
chr6_29703000_30101000	106.97370532996037	region6
chr6_29704000_29722000	193.24012003689498	region6
chr6_29704000_30012000	406.9661018596723	region6
chr6_29705000_29834000	1095.2913672168959	region6
chr6_29705000_29753000	450.1186379274555	region6
chr6_29705000_30131000	155.16554475309826	region6
chr6_29706000_29967000	216.077254430616	region6
chr6_29707000_29736000	188.20677976405082	region6
chr6_29723000_29966000	540.1459034010469	region6
chr6_29723000_30061000	481.1720088377336	region6
chr6_29723000_30066000	525.3655302189794	region6
chr6_29723000_30037000	354.3895527120337	region6
chr6_29723000_30051000	217.5559149928437	region6
chr6_29723000_30103000	186.64553993023372	region6
chr6_29723000_30213000	373.44352023099304	region6
chr6_29723000_29752000	347.09394358573	region6
chr6_29725000_31355000	914.7067466135422	region6
chr6_29738000_29834000	1234.710670343003	region6
chr6_29738000_30013000	426.5609800560979	region6
chr6_29739000_29967000	256.2182955372001	region6
chr6_29745000_31410000	1161.2925723522835	region6
chr6_29748000_29967000	286.36074711233067	region6
chr6_29751000_30061000	341.62803758775226	region6
chr6_29752000_29941000	238.01250229877175	region6
chr6_29752000_30101000	155.17219326160517	region6
chr6_29752000_30066000	381.0971171438761	region6
chr6_29753000_29965000	337.21979982787326	region6
chr6_29759000_30326000	95.24687701324747	region6
chr6_29798000_29954000	1463.018614766836	region6
chr6_29798000_29941000	117.67797525237518	region6
chr6_29811000_29905000	291.6909920312556	region6
chr6_29828000_29843000	86.71334141803048	region6
chr6_29845000_30060000	250.78947004784237	region6
chr6_29847000_30102000	299.51662072455605	region6
chr6_29848000_30170000	328.54775870656135	region6
chr6_29848000_30037000	578.0478477472041	region6
chr6_29848000_30013000	2867.734900519898	region6
chr6_29848000_30131000	427.9835392316312	region6
chr6_29887000_29966000	509.8291239733835	region6
chr6_29887000_30058000	240.6642137831061	region6
chr6_29887000_30066000	376.1526071851636	region6
chr6_29888000_30049000	221.59655116001508	region6
chr6_29888000_30101000	160.67019452248456	region6
chr6_29889000_29943000	625.7695240910208	region6
chr6_29925000_29966000	212.07175415896987	region6
chr6_29927000_30026000	179.54561265169448	region6
chr6_29941000_30101000	78.29148375011388	region6
chr6_29942000_29965000	365.2151295191939	region6
chr6_29954000_29965000	114.35286736301825	region6
chr6_29954000_30213000	83.4444037094284	region6
chr6_29965000_30130000	87.94288148786214	region6
chr6_29966000_30213000	199.25280788287193	region6
chr6_29966000_30066000	236.23979813075297	region6
chr6_29966000_30092000	54.82725263200139	region6
chr6_29966000_30156000	72.23819335051228	region6
chr6_29967000_30102000	95.78131762192486	region6
chr6_29967000_30326000	126.18123302515876	region6
chr6_29967000_29976000	149.66145429151177	region6
chr6_29975000_30327000	72.82975763520216	region6
chr6_29976000_30066000	145.92295697518279	region6
chr6_29976000_31495000	1039.3504368219944	region6
chr6_29977000_30130000	126.35734108000146	region6
chr6_29977000_30101000	104.19956689208992	region6
chr6_29997000_30408000	81.48390474963175	region6
chr6_30006000_31356000	1375.8446730391704	region6
chr6_30014000_30170000	143.34643006585253	region6
chr6_30014000_30131000	105.39702351919489	region6
chr6_30037000_30169000	150.67717413342902	region6
chr6_30037000_30130000	106.3581915431583	region6
chr6_30038000_30060000	125.48573730321807	region6
chr6_30060000_30131000	120.04370626582241	region6
chr6_30061000_30213000	262.37514260509005	region6
chr6_30062000_30102000	119.70293594750001	region6
chr6_30066000_30326000	330.45826114295386	region6
chr6_30066000_30102000	154.34485052044266	region6
chr6_30066000_30345000	213.7154225995453	region6
chr6_30067000_30213000	391.1837245171999	region6
chr6_30067000_30556000	243.918850562347	region6
chr6_30067000_30156000	140.7055822172299	region6
chr6_30091000_30281000	105.1147487920546	region6
chr6_30092000_30326000	92.68117656502314	region6
chr6_30092000_30213000	86.13481096097742	region6
chr6_30093000_30100000	114.16379551624931	region6
chr6_30102000_30453000	135.2534885972647	region6
chr6_30102000_30213000	206.60000286311515	region6
chr6_30102000_30326000	201.96192367042815	region6
chr6_30102000_30357000	174.63645842571776	region6
chr6_30102000_30280000	116.64875544489699	region6
chr6_30102000_30156000	187.25790088074098	region6
chr6_30103000_30131000	665.4018947862149	region6
chr6_30103000_30345000	194.99777400461986	region6
chr6_30103000_30397000	368.15485050364555	region6
chr6_30103000_30169000	616.7422245879773	region6
chr6_30132000_30154000	112.93359731247655	region6
chr6_30156000_30326000	83.7999229143858	region6
chr6_30156000_30212000	80.52665256790463	region6
chr6_30162000_30326000	91.50103999916146	region6
chr6_30163000_30213000	67.84042181315854	region6
chr6_30213000_30326000	664.0725583453944	region6
chr6_30213000_30556000	283.5754091652322	region6
chr6_30214000_30345000	440.6819681021418	region6
chr6_30215000_30281000	189.52207431518877	region6
chr6_30218000_30397000	1006.1309680588315	region6
chr6_30219000_30453000	255.68761054478895	region6
chr6_30220000_30346000	400.79069345009106	region6
chr6_30238000_30397000	1082.464216246519	region6
chr6_30261000_30281000	238.04608736444013	region6
chr6_30280000_30303000	202.26269310510105	region6
chr6_30280000_30293000	184.2308593063533	region6
chr6_30325000_30628000	96.4733102031558	region6
chr6_30326000_30556000	246.9978891118404	region6
chr6_30326000_30616000	0.0	region6
chr6_30326000_30717000	116.53926852854424	region6
chr6_30326000_30884000	135.55017245658235	region6
chr6_30326000_30572000	200.80307873112903	region6
chr6_30326000_30782000	69.13462443503454	region6
chr6_30327000_30344000	215.56486800802938	region6
chr6_30327000_30693000	46.417147155573424	region6
