loop_id	loop_strength	region
chr1_238238814_239898814	2970.1064197720657	region8
chr1_239404814_239898814	210.8572249459926	region8
chr1_239951814_240189814	94.27872538463558	region8
chr1_239951814_239976814	41.9881494805801	region8
chr1_239951814_240004814	42.88233397860838	region8
chr1_239952814_239986814	39.38547557484379	region8
chr1_240026814_240188814	93.4583450596544	region8
chr3_118686000_118816000	43.85058139384093	region12
chr3_118883000_119098000	469.6626764623857	region12
chr3_118883000_119680000	0.0	region12
chr3_118883000_119270000	70.72192274897877	region12
chr3_118883000_119388000	183.0579162653415	region12
chr3_118884000_119035000	278.33110877323196	region12
chr3_118885000_119241000	141.66570796040844	region12
chr3_118935000_119322000	41.41174646385053	region12
chr3_118936000_119241000	51.06662908452194	region12
chr3_118937000_119034000	47.31744163741872	region12
chr3_118938000_119638000	31.71681199044449	region12
chr3_118939000_119498000	60.395231361344315	region12
chr3_118941000_119034000	49.29021353599376	region12
chr3_118942000_118985000	51.7651183086042	region12
chr3_118942000_119322000	42.006178526830475	region12
chr3_118985000_119242000	45.83304062205894	region12
chr3_118985000_119467000	49.42848700417739	region12
chr3_118986000_119321000	34.14127210628287	region12
chr3_118986000_119638000	18.626697810363762	region12
chr3_119034000_119679000	12.555815007129727	region12
chr3_119099000_119242000	54.98935969679332	region12
chr3_119100000_119389000	68.13976289272962	region12
chr3_119145000_119241000	106.88427436541141	region12
chr3_119211000_119239000	32.18746177770699	region12
chr3_119212000_119795000	38.107219229012564	region12
chr3_119240000_119419000	31.391107056565186	region12
chr3_119240000_119639000	15.513927288116257	region12
chr3_119240000_119499000	46.78405710079225	region12
chr3_119240000_119463000	42.74366993158944	region12
chr3_119240000_119322000	36.290263621067204	region12
chr3_119241000_119579000	31.713650480533655	region12
chr3_119241000_119677000	15.022475633503753	region12
chr3_119241000_119468000	40.29580750734032	region12
chr3_119242000_119293000	19.951880084517757	region12
chr3_119242000_119258000	25.075061301614106	region12
chr3_119251000_119416000	34.94238831433412	region12
chr3_119275000_119681000	0.0	region12
chr3_119310000_119567000	25.298732270780526	region12
chr3_119322000_119499000	36.22215596702473	region12
chr3_119322000_119638000	22.50695102975374	region12
chr3_119322000_119464000	34.287777702940545	region12
chr3_119322000_120095000	113.80230980797948	region12
chr3_119322000_119558000	4.798078733140459	region12
chr3_119323000_119677000	11.653674225295527	region12
chr3_119352000_119679000	6.528557717656728	region12
chr3_119382000_119681000	0.0	region12
chr3_119390000_119679000	6.938413408374698	region12
chr3_119404000_119679000	10.906905070526701	region12
chr3_119418000_119499000	31.985917832740533	region12
chr3_119418000_119795000	35.81815189278802	region12
chr3_119418000_119638000	13.638236187202107	region12
chr3_119419000_119462000	32.795455381593705	region12
chr3_119449000_119461000	4.595451954514871	region12
chr3_119463000_119507000	31.469389132323283	region12
chr3_119464000_119498000	50.49279768123254	region12
chr3_119464000_119795000	43.07911065991836	region12
chr3_119464000_119638000	18.00266117796114	region12
chr3_119467000_120094000	94.94205019894876	region12
chr3_119468000_119678000	13.9536250896685	region12
chr3_119468000_120349000	95.34490556438888	region12
chr3_119468000_119638000	17.57615795316205	region12
chr3_119468000_119558000	10.987929694748082	region12
chr3_119468000_119498000	52.2203966701424	region12
chr3_119498000_120349000	111.9645770807038	region12
chr3_119498000_119630000	27.29442657994338	region12
chr3_119499000_119558000	12.361184287367442	region12
chr3_119499000_119796000	47.87633462903772	region12
chr3_119499000_119579000	31.56770608963078	region12
chr3_119499000_119507000	28.227826822620415	region12
chr3_119499000_119638000	18.85203720648533	region12
chr3_119499000_119677000	12.282812532528935	region12
chr3_119499000_120094000	154.93585062241223	region12
chr3_119507000_119558000	8.08123165156354	region12
chr3_119507000_120094000	63.25894910647804	region12
chr3_119507000_119638000	15.069620723475234	region12
chr3_119525000_119678000	13.204513380776376	region12
chr3_119525000_119557000	4.4710122604908475	region12
chr3_119557000_119795000	3.5637025131880753	region12
chr3_119558000_119677000	2.0406115640935942	region12
chr3_119558000_119638000	5.040369797633044	region12
chr3_119558000_119579000	4.948244013601148	region12
chr3_119565000_119578000	30.107331188677588	region12
chr3_119579000_119678000	7.68920656223311	region12
chr3_119580000_119638000	13.510282945500729	region12
chr3_119600000_119679000	9.17532476884648	region12
chr3_119621000_119679000	4.993579864043656	region12
chr3_119631000_119677000	5.729226738757842	region12
chr3_119631000_120094000	45.30243795739746	region12
chr3_119631000_119795000	18.707255776311186	region12
chr3_119637000_120348000	39.193242213439746	region12
chr3_119638000_119677000	2.5342210322274275	region12
chr3_119638000_120095000	22.083707791552875	region12
chr3_119639000_119795000	11.058799476341964	region12
chr3_119641000_120162000	40.34879988148991	region12
chr3_119659000_119674000	0.0	region12
chr3_119664000_119796000	17.550201039500333	region12
chr3_119666000_119675000	0.0	region12
chr3_119677000_120095000	9.67942390593938	region12
chr3_119677000_119795000	3.947673857156996	region12
chr3_119781000_119794000	24.472987718553114	region12
chr3_119795000_120559000	84.0791387905439	region12
chr3_119795000_120094000	71.50696398916274	region12
chr3_119796000_120349000	91.45124961444485	region12
chr3_119796000_120005000	29.629802613475647	region12
chr3_119796000_119819000	19.640528067876673	region12
chr3_119820000_120558000	91.1712630227305	region12
chr3_119874000_120005000	39.070838161709766	region12
chr3_119889000_120557000	107.98844887218925	region12
chr3_119892000_120182000	130.5632761860928	region12
chr3_119892000_120417000	73.78149388805143	region12
chr3_119892000_120237000	98.33357270206412	region12
chr3_119894000_120558000	93.59876126137807	region12
chr3_119936000_120093000	0.0	region12
chr3_119985000_120042000	40.002252456467	region12
chr3_119994000_120094000	53.276382744511736	region12
chr3_120005000_120093000	56.904668302146305	region12
chr3_120005000_120167000	38.71124532544177	region12
chr3_120006000_120022000	30.921407877303004	region12
chr3_120094000_120594000	51.451852413127575	region12
chr3_120094000_120643000	52.49695455023361	region12
chr3_120094000_120742000	69.25201158976377	region12
chr3_120094000_120417000	31.212323890626006	region12
chr3_120094000_120160000	40.46390474296701	region12
chr3_120095000_120623000	38.67078087604231	region12
chr3_120095000_120349000	95.27540765562487	region12
chr3_120095000_120559000	61.3011259088104	region12
chr3_120160000_120642000	31.002571232870174	region12
chr3_120161000_120349000	23.754204996971986	region12
chr3_120172000_120293000	23.581989392055927	region12
chr3_120244000_120558000	267.93071647177186	region12
chr3_120244000_120416000	102.26294009129583	region12
chr3_120319000_120461000	24.2264390759875	region12
chr3_120349000_120596000	53.45445434579041	region12
chr3_120349000_120742000	61.304996928357035	region12
chr3_120349000_120643000	31.464516321356392	region12
chr3_120349000_120621000	30.85398745508031	region12
chr3_120349000_120559000	53.71610940985068	region12
chr3_120350000_120417000	24.17563028280564	region12
chr3_120418000_120559000	116.33957000766938	region12
chr3_120418000_120597000	23.050505374666027	region12
chr3_120418000_120619000	25.86958534915313	region12
chr3_120418000_120796000	63.60302133599347	region12
chr3_120540000_120556000	22.742243625739878	region12
chr3_120560000_120596000	28.142534003626327	region12
chr3_120560000_120742000	46.66264429833903	region12
chr3_120560000_120646000	23.826346807418457	region12
chr3_120561000_120679000	27.87354544986143	region12
chr3_120561000_120795000	426.64567249021275	region12
chr3_120561000_120622000	71.69341729976287	region12
chr3_120571000_120643000	26.541490852946243	region12
chr3_120572000_120595000	39.62580289834519	region12
chr3_120585000_120594000	19.461569144190957	region12
chr3_120596000_120742000	53.9997433010516	region12
chr3_120596000_120794000	79.99376145948318	region12
chr3_120596000_120645000	24.99627106343658	region12
chr3_120596000_120622000	25.950663094469135	region12
chr3_120597000_120611000	25.898723586340036	region12
chr3_120613000_120644000	16.511873186777223	region12
chr3_120622000_120794000	234.233029069015	region12
chr3_120623000_120742000	67.55395060613341	region12
chr3_120624000_120641000	25.609106328158283	region12
chr3_120643000_120742000	59.53490728911395	region12
chr3_120644000_120793000	50.652878681228984	region12
chr3_120720000_120742000	40.33698925943147	region12
chr3_120720000_120793000	28.872037160596122	region12
chr3_121235000_121352000	47.9142043317875	region12
chr3_121372000_121390000	36.86892225364746	region12
chr4_182206000_183055000	69.80429416816446	region11
chr4_182478000_182806000	227.36889485583774	region11
chr4_182478000_183262000	213.15910374520186	region11
chr4_182478000_183258000	182.6876075957583	region11
chr4_182479000_182925000	206.57267576033436	region11
chr4_182807000_182925000	55.937585823235246	region11
chr4_182816000_182923000	51.68674860696897	region11
chr4_182865000_182925000	37.519577466818035	region11
chr4_182865000_182916000	48.33319036563554	region11
chr4_182865000_183396000	69.36099729956192	region11
chr4_182865000_183099000	36.032104712690646	region11
chr4_182900000_182915000	24.538059205144222	region11
chr4_182916000_183659000	78.87715061848812	region11
chr4_182917000_183362000	59.46538116548603	region11
chr4_182917000_183406000	103.0865735760736	region11
chr4_182917000_183029000	27.559617652075108	region11
chr4_182917000_183444000	105.42533622079503	region11
chr4_182917000_183396000	118.50625100237794	region11
chr4_182917000_182980000	18.924981336154207	region11
chr4_182917000_183504000	74.58005396867583	region11
chr4_182917000_183262000	146.94366334885004	region11
chr4_182917000_183099000	54.51954905735391	region11
chr4_182917000_182970000	34.099950014173864	region11
chr4_182917000_183349000	88.15137150204376	region11
chr4_182918000_182936000	10.580631089937839	region11
chr4_182925000_182970000	24.150647599267632	region11
chr4_182928000_183260000	202.51602989174538	region11
chr4_182937000_183399000	87.49789361194236	region11
chr4_182938000_183073000	144.35102640658693	region11
chr4_182938000_183261000	592.8895850502804	region11
chr4_182938000_183008000	59.19918273342681	region11
chr4_182938000_183028000	43.26426157410315	region11
chr4_182938000_183407000	134.6535737780008	region11
chr4_182939000_182970000	35.16490907693666	region11
chr4_182969000_183505000	74.72278858342877	region11
chr4_182970000_183099000	69.9760833866311	region11
chr4_182970000_183444000	83.38442163892249	region11
chr4_182970000_183029000	56.533349005078506	region11
chr4_182970000_183398000	152.61280108007534	region11
chr4_182970000_183009000	40.43747475449216	region11
chr4_183027000_183100000	25.05384884841487	region11
chr4_183028000_183398000	53.860903509058645	region11
chr4_183073000_183261000	331.4487038181724	region11
chr4_183073000_183407000	134.0973587286934	region11
chr4_183098000_183397000	97.17917858643665	region11
chr4_183099000_183506000	54.73981954877472	region11
chr4_183099000_183349000	58.39636977285338	region11
chr4_183099000_183443000	55.27209603467816	region11
chr4_183099000_183184000	54.35149899063677	region11
chr4_183183000_183443000	28.581609550923215	region11
chr4_183262000_183398000	75.5772467489796	region11
chr4_183263000_183353000	34.37592812728456	region11
chr4_183263000_183406000	95.41435868994769	region11
chr4_183290000_183397000	43.935445455547786	region11
chr4_183336000_183346000	24.711014086960716	region11
chr4_183348000_183444000	36.11291955143859	region11
chr4_183349000_183397000	68.45749467598826	region11
chr4_183350000_183505000	28.14816103133754	region11
chr4_183350000_183659000	38.02292897150996	region11
chr4_183362000_183398000	39.22108375558433	region11
chr4_183396000_183505000	36.674476432752996	region11
chr4_183397000_183444000	38.757764936219615	region11
chr4_183398000_183659000	42.97976844007743	region11
chr4_183408000_183658000	31.01377810536839	region11
chr4_183444000_183506000	70.15739847187146	region11
chr4_183444000_183659000	141.32680377211415	region11
chr4_183445000_183466000	25.630514337642595	region11
chr4_183445000_183682000	63.94671666807539	region11
chr4_183446000_183461000	28.732397176019752	region11
chr4_183446000_183786000	60.28517676208629	region11
chr4_183472000_183603000	0.0	region11
chr4_183472000_183722000	75.11997508315412	region11
chr4_183473000_183838000	101.05929702493843	region11
chr4_183504000_183602000	0.0	region11
chr4_183505000_183659000	203.15056716150892	region11
chr4_183505000_183580000	0.0	region11
chr4_183505000_183674000	59.22371249988006	region11
chr4_183506000_183575000	0.0	region11
chr4_183507000_183533000	0.0	region11
chr4_183576000_183659000	0.0	region11
chr4_183621000_183658000	0.0	region11
chr6_29705000_29753000	288.51316828639455	region6
chr6_29705000_29834000	1133.5435369370412	region6
chr6_29738000_29834000	887.8723453955433	region6
chr6_29739000_29752000	131.1345772327369	region6
chr6_29745000_31410000	4784.055090418572	region6
chr6_29752000_29965000	268.7434877059489	region6
chr6_29752000_31198000	1316.6425364095326	region6
chr6_29752000_30066000	352.9411510627532	region6
chr6_29752000_31494000	3270.8678299923854	region6
chr6_29752000_30061000	317.91925183665245	region6
chr6_29753000_29813000	239.6982911791381	region6
chr6_29753000_29834000	322.66366769948667	region6
chr6_29764000_30282000	305.7107728392782	region6
chr6_29765000_29992000	530.9627512828565	region6
chr6_29798000_29955000	816.069760419329	region6
chr6_29810000_29904000	355.5912659908773	region6
chr6_29814000_29965000	147.74048460933446	region6
chr6_29848000_30130000	524.760273768232	region6
chr6_29848000_30013000	1256.5851843607736	region6
chr6_29848000_30102000	322.68469990819375	region6
chr6_29848000_30169000	462.6571825282639	region6
chr6_29848000_29977000	276.98173958910996	region6
